260,50,12
261,65,13
262,33,11
263,49,6
264,91,3
265,90,1
266,83,7
267,95,17
268,76,23
269,60,12
270,67,2
271,51,24
272,75,1
273,81,9
274,22,2
275,41,21
276,44,24
277,2,17
278,87,5
279,95,8
280,45,14
281,4,15
282,54,25
283,15,18
284,8,23
285,93,2
286,23,22
287,62,24
288,73,8
289,35,8
290,53,8
291,33,18
292,43,20
293,12,6
294,92,5
295,19,17
296,99,11
297,36,9
298,82,10
299,52,20
300,5,24
301,74,7
302,45,11
303,12,2
304,37,19
305,25,10
306,45,20
307,78,8
308,62,16
309,85,24
310,28,3
311,38,11
312,36,7
313,35,4
314,59,5
315,68,10
316,53,16
317,88,25
318,82,18
319,97,9
320,8,14
321,28,5
322,47,9
323,29,21
324,74,20
325,5,11
326,70,13
327,100,8
328,57,2
329,63,6
330,94,14
331,39,5
332,42,1
333,74,10
334,63,14
335,38,3
336,56,25
337,34,21
338,33,25
339,3,11
340,46,8
341,77,18
342,74,19
343,45,15
344,17,24
345,48,17
346,55,3
347,81,17
348,70,16
349,84,9
350,75,25
351,35,25
352,91,14
353,43,17
354,51,17
355,89,11
356,68,2
357,78,22
358,78,24
359,80,13
360,88,12
361,8,14
362,1,7
363,11,10
364,13,11
365,8,23
366,93,4
367,18,19
368,59,7
369,59,5
370,28,24
371,67,5
372,36,17
373,68,12
374,10,4
375,67,20
376,56,1
377,28,16
378,29,5
379,31,13
380,64,9
381,46,4
382,98,13
383,47,16
384,39,10
385,10,4
386,49,16
387,98,8
388,5,20
389,48,16
390,83,15
391,48,5
392,85,2
393,18,12
394,63,13
395,45,19
396,10,15
397,26,15
398,92,12
399,67,4
400,95,11
401,73,15
402,94,4
403,32,24
404,76,6
405,41,23
406,95,15
407,81,10
408,70,10
409,61,17
410,60,17
411,25,14
412,9,11
413,72,7
414,16,22
415,55,10
416,12,1
417,5,10
418,68,18
419,40,12
420,70,18
421,27,1
422,67,11
423,75,17
424,30,24
425,86,14
426,99,24
427,62,9
428,58,14
429,66,22
430,94,19
431,30,1
432,72,23
433,18,6
434,86,8
435,41,15
436,88,24
437,10,23
438,93,2
439,50,21
440,31,14
441,23,2
442,53,20
443,32,14
444,95,14
445,7,9
446,54,16
447,3,12
448,52,23
449,65,22
450,31,21
451,4,20
452,80,16
453,78,13
454,84,25
455,44,12
456,9,10
457,34,13
458,99,19
459,99,16
460,88,20
461,62,17
462,67,14
463,38,20
464,14,6
465,73,12
466,78,9
467,47,14
468,80,11
469,42,20
470,79,20
471,62,15
472,44,19
473,100,8
474,62,2
475,45,11
476,86,10
477,78,11
478,84,12
479,58,4
480,27,11
481,92,23
482,74,6
483,55,7
484,90,14
485,22,19
486,25,24
487,15,3
488,15,9
489,39,25
490,40,10
491,39,8
492,70,12
493,14,5
494,27,11
495,25,9
496,33,13
497,73,2
498,64,17
499,38,11
500,93,5
501,38,24
502,12,23
503,90,4
504,17,14
505,19,18
506,84,16
507,10,15
508,33,14
509,84,21
510,33,21
511,22,20
512,70,6
513,54,17
514,8,24
515,22,22
516,76,13
517,50,21
518,75,3
519,5,4
520,50,18
521,24,6
522,79,9
523,33,11
524,52,6
525,85,21
526,10,7
527,63,8
528,82,14
529,62,1
530,18,13
531,7,17
532,4,3
533,68,9
534,51,9
535,77,24
536,67,8
537,99,12
538,80,24
539,2,1
540,80,17
541,51,16
542,63,15
543,5,13
544,89,25
545,53,11
546,18,11
547,86,7
548,23,14
549,73,23
550,100,25
551,20,19
552,41,7
553,4,3
554,81,13
555,68,19
556,91,11
557,82,25
558,26,5
559,22,18
560,96,5
561,10,2
562,65,7
563,33,14
564,73,21
565,93,16
566,24,23
567,88,18
568,88,10
569,70,1
570,58,3
571,90,2
572,79,21
573,43,25
574,38,12
575,17,4
576,39,1
577,94,16
578,42,22
579,74,14
580,78,24
581,95,14
582,48,16
583,41,22
584,5,5
585,7,17
586,38,3
587,93,3
588,30,7
589,72,22
590,97,14
591,52,24
592,27,21
593,17,5
594,25,14
595,95,3
596,48,3
597,4,21
598,27,15
599,76,15
600,80,6
601,7,11
602,43,9
603,10,25
604,92,14
605,5,19
606,83,7
607,9,5
608,86,20
609,20,11
610,3,2
611,84,22
612,88,10
613,10,8
614,7,1
615,65,1
616,57,16
617,43,22
618,51,13
619,23,14
620,88,6
621,87,8
622,37,8
623,19,6
624,97,10
625,65,2
626,13,8
627,47,16
628,30,18
629,87,11
630,65,25
631,34,18
632,88,14
633,33,1
634,89,19
635,41,13
636,87,25
637,27,3
638,52,11
639,29,20
640,76,17
641,87,18
642,19,20
643,84,2
644,69,4
645,4,17
646,26,4
647,12,13
648,16,21
649,26,7
650,33,24
651,88,1
652,8,25
653,73,25
654,92,8
655,34,1
656,91,24
657,3,6
658,23,8
659,64,21
660,60,14
661,59,10
662,88,20
663,24,15
664,76,14
665,41,18
666,85,6
667,7,25
668,90,5
669,29,8
670,81,10
671,95,13
672,61,20
673,58,13
674,99,21
675,12,23
676,10,20
677,57,9
678,51,23
679,49,1
680,33,4
681,32,5
682,76,19
683,43,18
684,48,9
685,41,20
686,38,22
687,6,23
688,40,17
689,31,21
690,60,4
691,35,4
692,62,3
693,49,17
694,38,12
695,56,4
696,57,1
697,77,5
698,17,11
699,38,23
700,87,5
701,28,2
702,29,25
703,66,2
704,98,17
705,93,1
706,60,21
707,11,21
708,81,1
709,41,9
710,58,22
711,69,1
712,59,19
713,1,6
714,41,4
715,84,21
716,77,5
717,56,1
718,35,6
719,58,2
720,79,14
721,43,1
722,97,19
723,23,19
724,61,9
725,6,19
726,50,15
727,70,19
728,98,22
729,19,5
730,1,10
731,98,7
732,8,22
733,88,11
734,3,24
735,62,10
736,89,6
737,1,6
738,82,21
739,74,8
740,4,3
741,92,7
742,62,5
743,9,14
744,47,24
745,100,16
746,88,1
747,44,13
748,100,23
749,30,24
750,37,5
751,60,4
752,84,1
753,74,23
754,63,20
755,80,1
756,74,19
757,17,2
758,18,2
759,69,20
760,53,7
761,97,2
762,22,1
763,98,6
764,7,19
765,69,22
766,27,11
767,9,10
768,32,21
769,92,10
770,17,25
771,97,23
772,75,14
773,2,25
774,44,1
775,27,24
776,38,23
777,71,13
778,73,8
779,24,21
780,85,5
781,31,3
782,93,4
783,54,13
784,13,2
785,31,7
786,18,3
787,75,25
788,9,23
789,58,9
790,44,10
791,59,21
792,84,7
793,87,5
794,43,22
795,42,23
796,29,15
797,78,22
798,40,11
799,25,22
800,10,12
801,21,1
802,97,2
803,40,23
804,94,2
805,17,10
806,46,23
807,76,22
808,46,24
809,89,7
810,69,20
811,25,1
812,63,20
813,20,7
814,11,6
815,23,23
816,74,14
817,77,24
818,30,23
819,21,8
820,85,20
821,52,23
822,36,6
823,89,10
824,54,13
825,25,4
826,81,18
827,85,18
828,49,8
829,45,17
830,42,21
831,85,16
832,96,1
833,85,18
834,10,15
835,57,24
836,95,14
837,82,3
838,86,18
839,21,25
840,56,7
841,31,2
842,10,9
843,43,25
844,80,1
845,37,7
846,65,11
847,62,5
848,73,14
849,80,16
850,72,2
851,51,24
852,76,17
853,62,15
854,34,5
855,52,22
856,48,23
857,87,9
858,43,5
859,25,18
860,13,14
861,71,11
862,12,9
863,31,18
864,80,17
865,33,4
866,8,5
867,54,10
868,41,20
869,35,13
870,38,10
871,37,9
872,20,12
873,95,19
874,99,18
875,99,13
876,92,14
877,100,11
878,92,10
879,64,6
880,40,3
881,9,4
882,36,23
883,6,17
884,29,23
885,33,7
886,39,20
887,5,1
888,6,24
889,79,10
890,57,23
891,39,12
892,5,4
893,4,8
894,50,20
895,8,20
896,96,18
897,22,2
898,87,9
899,5,11
900,94,14
901,71,5
902,39,13
903,68,16
904,85,14
905,12,6
906,75,25
907,84,19
908,82,12
909,67,9
910,84,2
911,82,5
912,73,11
913,89,9
914,83,23
915,22,6
916,62,10
917,59,4
918,7,21
919,45,4
920,25,3
921,87,1
922,25,3
923,81,18
924,72,12
925,10,10
926,96,13
927,12,14
928,64,10
929,74,6
930,88,15
931,27,21
932,58,18
933,50,23
934,92,9
935,31,17
936,12,4
937,70,7
938,11,7
939,20,13
940,52,3
941,34,4
942,79,20
943,3,7
944,92,6
945,3,11
946,71,1
947,24,16
948,66,12
949,48,18
950,1,18
951,10,22
952,42,1
953,86,19
954,26,5
955,17,11
956,3,8
957,30,14
958,70,1
959,12,14
960,49,19
961,11,14
962,32,15
963,88,25
964,75,24
965,41,25
966,2,17
967,17,9
968,25,1
969,13,20
970,34,21
971,91,23
972,35,24
973,1,2
974,9,19
975,52,8
976,22,21
977,60,8
978,10,7
979,33,4
980,59,12
981,5,18
982,64,1
983,28,15
984,8,25
985,19,24
986,6,22
987,77,4
988,77,16
989,98,24
990,28,22
991,42,5
992,9,18
993,92,21
994,43,24
995,47,5
996,21,7
997,33,9
998,82,12
999,84,2
1000,64,13
1001,55,10
1002,30,7
1003,71,17
1004,57,4
1005,96,24
1006,87,15
1007,46,18
1008,7,20
1009,51,14
1010,44,20
1011,93,15
1012,41,2
1013,49,9
1014,91,21
1015,71,12
1016,78,15
1017,23,14
1018,68,9
1019,82,12
1020,74,2
1021,72,11
1022,50,6
1023,61,18
1024,61,5
1025,43,7
1026,14,25
1027,50,12
1028,99,14
1029,38,17
1030,61,8
1031,84,8
1032,32,16
1033,5,21
1034,23,12
1035,92,14
1036,12,9
1037,13,2
1038,53,22
1039,79,17
1040,11,3
1041,84,21
1042,44,19
1043,45,12
1044,81,21
1045,63,3
1046,14,9
1047,81,16
1048,15,3
1049,48,16
1050,77,21
1051,21,8
1052,82,17
1053,65,24
1054,80,24
1055,41,22
1056,91,14
1057,9,2
1058,2,1
1059,96,4
1060,23,13
1061,66,13
1062,94,16
1063,88,12
1064,72,17
1065,64,7
1066,62,4
1067,10,9
1068,12,12
1069,61,6
1070,5,18
1071,3,7
1072,75,4
1073,5,18
1074,49,15
1075,30,8
1076,68,11
1077,32,4
1078,4,10
1079,61,19
1080,41,20
1081,47,19
1082,23,15
1083,80,20
1084,9,20
1085,61,23
1086,75,11
1087,66,24
1088,10,23
1089,94,3
1090,86,6
1091,59,25
1092,36,1
1093,24,13
1094,52,12
1095,69,16
1096,43,18
1097,23,14
1098,93,11
1099,64,9
1100,51,7
1101,39,10
1102,76,25
1103,32,24
1104,79,6
1105,66,7
1106,87,17
1107,32,3
1108,51,22
1109,23,18
1110,93,15
1111,94,9
1112,54,20
1113,65,20
1114,67,20
1115,100,9
1116,96,10
1117,50,24
1118,58,4
1119,79,5
1120,47,4
1121,78,5
1122,19,10
1123,49,24
1124,48,23
1125,40,9
1126,13,12
1127,51,23
1128,19,12
1129,18,25
1130,22,23
1131,41,18
1132,15,17
1133,10,12
1134,48,6
1135,85,10
1136,65,4
1137,89,7
1138,60,22
1139,22,2
1140,84,17
1141,70,16
1142,59,1
1143,34,25
1144,98,13
1145,7,9
1146,10,13
1147,44,24
1148,60,24
1149,43,21
1150,69,8
1151,67,20
1152,17,20
1153,19,5
1154,46,19
1155,2,12
1156,12,24
1157,43,7
1158,25,6
1159,17,6
1160,86,25
1161,91,8
1162,40,17
1163,19,5
1164,71,10
1165,16,18
1166,26,18
1167,2,9
1168,67,18
1169,71,17
1170,29,23
1171,64,21
1172,77,4
1173,34,2
1174,52,25
1175,63,11
1176,99,24
1177,82,12
1178,10,6
1179,43,4
1180,74,24
1181,100,8
1182,86,20
1183,28,21
1184,65,18
1185,77,21
1186,47,17
1187,53,6
1188,10,2
1189,30,13
1190,34,23
1191,77,4
1192,12,18
1193,41,7
1194,61,24
1195,25,7
1196,77,23
1197,98,5
1198,11,20
1199,50,16
1200,81,6
1201,99,4
1202,31,18
1203,56,20
1204,62,18
1205,4,20
1206,45,19
1207,87,17
1208,22,13
1209,77,7
1210,80,17
1211,84,19
1212,85,20
1213,72,23
1214,2,5
1215,16,25
1216,22,22
1217,71,11
1218,12,11
1219,49,24
1220,40,22
1221,79,16
1222,5,17
1223,65,3
1224,53,14
1225,9,6
1226,52,2
1227,87,9
1228,48,11
1229,79,24
1230,28,9
1231,98,16
1232,17,10
1233,20,10
1234,62,16
1235,68,18
1236,63,22
1237,55,21
1238,9,19
1239,56,12
1240,33,8
1241,81,5
1242,39,3
1243,96,22
1244,84,2
1245,10,15
1246,35,12
1247,99,15
1248,67,14
1249,5,2
1250,80,23
1251,27,23
1252,53,6
1253,68,15
1254,47,1
1255,35,13
1256,22,18
1257,2,22
1258,87,4
1259,94,24
1260,30,10
1261,45,9
1262,21,12
1263,48,2
1264,35,6
1265,85,18
1266,25,10
1267,5,19
1268,7,10
1269,65,20
1270,79,9
1271,90,5
1272,38,11
1273,25,6
1274,12,4
1275,47,23
1276,6,16
1277,87,17
1278,43,18
1279,67,5
1280,24,18
1281,6,4
1282,63,12
1283,87,7
1284,80,4
1285,92,10
1286,56,20
1287,93,13
1288,36,20
1289,72,13
1290,82,2
1291,29,13
1292,63,8
1293,74,7
1294,87,21
1295,15,12
1296,64,11
1297,66,5
1298,46,8
1299,45,21
1300,74,1
1301,6,21
1302,5,25
1303,63,18
1304,23,4
1305,30,18
1306,56,1
1307,56,12
1308,25,14
1309,77,18
1310,43,1
1311,58,1
1312,84,16
1313,98,20
1314,65,1
1315,23,4
1316,27,11
1317,97,24
1318,54,19
1319,40,22
1320,69,15
1321,10,6
1322,87,6
1323,85,17
1324,70,4
1325,25,22
1326,24,17
1327,50,13
1328,77,8
1329,68,4
1330,48,14
1331,63,4
1332,25,17
1333,18,22
1334,13,6
1335,43,5
1336,73,25
1337,99,9
1338,37,13
1339,29,5
1340,17,11
1341,83,3
1342,17,7
1343,9,25
1344,32,14
1345,67,1
1346,83,20
1347,44,24
1348,44,24
1349,52,8
1350,30,19
1351,93,10
1352,67,5
1353,42,16
1354,82,18
1355,99,2
1356,8,1
1357,91,9
1358,62,5
1359,58,19
1360,49,15
1361,26,17
1362,21,12
1363,27,11
1364,81,21
1365,9,12
1366,57,10
1367,42,2
1368,66,24
1369,86,24
1370,49,16
1371,94,5
1372,48,21
1373,96,21
1374,73,9
1375,91,8
1376,39,24
1377,8,22
1378,72,9
1379,5,1
1380,81,15
1381,74,20
1382,77,11
1383,16,1
1384,44,10
1385,36,6
1386,37,16
1387,34,10
1388,10,5
1389,14,16
1390,2,24
1391,37,7
1392,92,2
1393,40,17
1394,55,10
1395,89,21
1396,16,19
1397,33,6
1398,93,12
1399,87,19
1400,99,12
1401,100,21
1402,55,5
1403,27,15
1404,63,1
1405,62,6
1406,1,13
1407,66,11
1408,14,19
1409,93,10
1410,82,5
1411,96,10
1412,85,17
1413,42,20
1414,91,24
1415,14,23
1416,67,3
1417,88,22
1418,61,3
1419,12,19
1420,97,8
1421,97,2
1422,7,14
1423,76,18
1424,57,1
1425,86,9
1426,42,20
1427,89,4
1428,9,17
1429,40,7
1430,81,4
1431,85,14
1432,88,22
1433,30,24
1434,31,24
1435,38,12
1436,4,9
1437,100,9
1438,40,19
1439,37,6
1440,26,8
1441,93,22
1442,99,16
1443,7,21
1444,27,10
1445,77,14
1446,12,14
1447,57,20
1448,83,10
1449,43,5
1450,25,9
1451,6,6
1452,22,6
1453,26,18
1454,72,20
1455,53,23
1456,40,15
1457,29,25
1458,5,24
1459,93,7
1460,72,18
1461,8,15
1462,17,14
1463,75,5
1464,97,21
1465,62,9
1466,57,23
1467,42,18
1468,52,21
1469,31,4
1470,87,3
1471,25,18
1472,41,24
1473,34,15
1474,13,18
1475,68,1
1476,100,21
1477,70,1
1478,28,12
1479,87,16
1480,52,25
1481,16,14
1482,58,16
1483,49,22
1484,69,14
1485,67,5
1486,94,23
1487,14,22
1488,16,21
1489,1,8
1490,100,9
1491,35,16
1492,8,4
1493,79,4
1494,1,24
1495,72,18
1496,45,1
1497,66,12
1498,32,4
1499,97,10
1500,45,24
1501,18,22
1502,14,6
1503,85,5
1504,58,17
1505,92,7
1506,43,14
1507,24,17
1508,32,19
1509,96,14
1510,32,22
1511,39,13
1512,31,8
1513,96,8
1514,32,4
1515,19,22
1516,71,2
1517,98,22
1518,84,20
1519,10,9
1520,79,14
1521,54,11
1522,75,9
1523,41,13
1524,32,16
1525,1,14
1526,96,25
1527,62,12
1528,3,25
1529,89,4
1530,31,1
1531,100,13
1532,10,8
1533,25,19
1534,95,18
1535,36,17
1536,36,12
1537,72,10
1538,58,15
1539,16,23
1540,40,2
1541,29,25
1542,60,13
1543,32,3
1544,15,9
1545,99,21
1546,91,2
1547,11,23
1548,61,18
1549,13,21
1550,29,7
1551,42,15
1552,3,10
1553,93,1
1554,37,23
1555,8,15
1556,52,22
1557,48,20
1558,78,5
1559,96,6
1560,28,11
1561,72,8
1562,20,25
1563,73,2
1564,79,5
1565,98,5
1566,74,18
1567,85,8
1568,55,1
1569,32,25
1570,10,6
1571,88,15
1572,2,19
1573,16,22
1574,80,15
1575,73,20
1576,22,23
1577,59,2
1578,3,3
1579,33,24
1580,42,13
1581,36,18
1582,29,10
1583,3,2
1584,81,11
1585,56,2
1586,91,15
1587,38,11
1588,88,13
1589,1,18
1590,58,12
1591,64,24
1592,71,3
1593,17,8
1594,47,23
1595,65,5
1596,16,24
1597,52,9
1598,71,11
1599,99,9
1600,21,19
1601,68,15
1602,90,25
1603,34,6
1604,62,15
1605,15,17
1606,49,25
1607,49,12
1608,47,10
1609,60,24
1610,22,12
1611,80,8
1612,59,2
1613,47,24
1614,50,12
1615,55,23
1616,7,21
1617,93,21
1618,17,18
1619,18,20
1620,50,3
1621,2,11
1622,2,23
1623,38,6
1624,80,19
1625,63,8
1626,32,25
1627,34,17
1628,32,10
1629,82,4
1630,2,20
1631,57,23
1632,38,15
1633,68,15
1634,78,14
1635,35,13
1636,56,24
1637,97,3
1638,46,14
1639,71,18
1640,53,10
1641,77,19
1642,95,16
1643,1,25
1644,89,3
1645,11,2
1646,84,24
1647,20,21
1648,58,4
1649,29,22
1650,42,6
1651,14,9
1652,60,20
1653,19,3
1654,64,16
1655,10,20
1656,36,21
1657,34,20
1658,5,11
1659,59,18
1660,19,13
1661,19,15
1662,57,23
1663,40,7
1664,27,23
1665,3,2
1666,75,9
1667,45,24
1668,90,3
1669,47,25
1670,28,19
1671,71,9
1672,84,22
1673,24,9
1674,54,25
1675,23,24
1676,3,20
1677,63,8
1678,33,13
1679,83,2
1680,98,23
1681,50,6
1682,61,9
1683,59,6
1684,33,12
1685,9,15
1686,47,18
1687,73,1
1688,63,10
1689,72,19
1690,78,19
1691,16,18
1692,30,25
1693,75,8
1694,37,9
1695,3,12
1696,41,14
1697,63,7
1698,41,17
1699,76,10
1700,31,18
1701,65,4
1702,69,11
1703,97,14
1704,4,22
1705,71,4
1706,85,25
1707,43,10
1708,17,18
1709,72,18
1710,85,16
1711,59,5
1712,11,2
1713,6,21
1714,45,25
1715,17,6
1716,7,23
1717,24,2
1718,15,22
1719,48,25
1720,99,4
1721,87,13
1722,45,14
1723,16,9
1724,49,10
1725,100,9
1726,72,22
1727,37,19
1728,77,5
1729,82,25
1730,18,3
1731,70,8
1732,40,3
1733,44,24
1734,34,14
1735,79,20
1736,47,18
1737,45,3
1738,11,22
1739,8,18
1740,22,14
1741,68,5
1742,43,20
1743,30,3
1744,86,3
1745,77,3
1746,25,4
1747,93,9
1748,19,19
1749,4,25
1750,100,8
1751,24,7
1752,47,13
1753,91,2
1754,27,10
1755,91,22
1756,36,21
1757,89,16
1758,8,9
1759,19,2
1760,60,16
1761,92,12
1762,65,8
1763,36,9
1764,65,3
1765,12,4
1766,41,14
1767,51,19
1768,99,16
1769,37,14
1770,81,17
1771,56,14
1772,29,16
1773,90,23
1774,60,23
1775,26,17
1776,4,19
1777,3,19
1778,49,1
1779,16,8
1780,43,6
1781,71,6
1782,78,4
1783,61,10
1784,14,8
1785,69,5
1786,82,9
1787,64,16
1788,21,18
1789,68,21
1790,21,22
1791,59,1
1792,29,1
1793,35,18
1794,33,21
1795,21,3
1796,22,21
1797,29,21
1798,76,22
1799,6,23
1800,56,8
1801,62,13
1802,47,18
1803,21,17
1804,88,7
1805,2,6
1806,100,22
1807,69,5
1808,56,17
1809,95,10
1810,2,21
1811,74,13
1812,53,8
1813,64,15
1814,60,24
1815,15,2
1816,51,6
1817,65,1
1818,17,15
1819,96,3
1820,5,9
1821,7,20
1822,85,16
1823,5,24
1824,33,11
1825,84,3
1826,25,2
1827,90,9
1828,71,22
1829,30,21
1830,53,15
1831,3,20
1832,73,2
1833,28,22
1834,19,17
1835,34,1
1836,10,7
1837,97,12
1838,92,16
1839,55,4
1840,44,20
1841,23,21
1842,59,12
1843,98,4
1844,9,16
1845,3,15
1846,92,5
1847,85,16
1848,13,9
1849,72,12
1850,36,12
1851,16,18
1852,47,19
1853,72,12
1854,35,2
1855,63,7
1856,40,4
1857,16,22
1858,69,3
1859,82,11
1860,40,10
1861,15,13
1862,33,4
1863,19,25
1864,36,20
1865,48,24
1866,92,10
1867,12,24
1868,6,6
1869,58,1
1870,65,12
1871,90,20
1872,46,21
1873,79,17
1874,66,6
1875,77,24
1876,72,11
1877,84,9
1878,23,3
1879,98,25
1880,45,21
1881,5,11
1882,16,15
1883,26,14
1884,69,12
1885,21,10
1886,1,23
1887,35,17
1888,24,22
1889,59,16
1890,9,23
1891,16,5
1892,83,6
1893,91,13
1894,47,24
1895,11,24
1896,82,18
1897,13,10
1898,13,13
1899,49,4
1900,55,17
1901,68,8
1902,39,5
1903,12,5
1904,60,11
1905,90,6
1906,85,14
1907,4,21
1908,62,21
1909,53,23
1910,52,12
1911,72,1
1912,54,19
1913,69,20
1914,96,19
1915,64,19
1916,39,16
1917,20,25
1918,92,21
1919,95,3
1920,34,20
1921,55,7
1922,54,8
1923,58,21
1924,34,17
1925,1,15
1926,5,4
1927,98,21
1928,24,18
1929,90,6
1930,61,18
1931,43,19
1932,50,1
1933,39,6
1934,47,17
1935,47,4
1936,34,24
1937,62,10
1938,68,4
1939,78,5
1940,79,6
1941,96,17
1942,18,1
1943,72,7
1944,32,9
1945,36,5
1946,11,8
1947,20,2
1948,64,19
1949,7,15
1950,31,5
1951,45,9
1952,29,15
1953,92,8
1954,28,25
1955,9,16
1956,10,6
1957,56,1
1958,14,18
1959,66,7
1960,98,8
1961,73,17
1962,78,25
1963,6,22
1964,53,16
1965,34,23
1966,89,25
1967,53,22
1968,95,22
1969,9,2
1970,90,16
1971,61,11
1972,82,10
1973,100,25
1974,21,3
1975,54,25
1976,74,5
1977,56,10
1978,62,21
1979,55,23
1980,79,15
1981,58,10
1982,52,7
1983,90,9
1984,23,13
1985,80,14
1986,43,24
1987,28,2
1988,69,7
1989,100,10
1990,31,17
1991,41,25
1992,41,18
1993,65,18
1994,23,3
1995,40,24
1996,76,15
1997,77,8
1998,99,2
1999,59,12
2000,30,24
2001,26,5
2002,87,10
2003,17,13
2004,92,17
2005,54,11
2006,63,17
2007,71,10
2008,20,10
2009,46,10
2010,11,5
2011,92,13
2012,5,16
2013,97,20
2014,90,16
2015,50,19
2016,12,17
2017,47,17
2018,7,3
2019,72,1
2020,85,21
2021,20,23
2022,56,15
2023,23,17
2024,65,9
2025,35,23
2026,55,1
2027,12,23
2028,32,21
2029,58,8
2030,89,22
2031,57,7
2032,84,8
2033,96,13
2034,55,15
2035,3,17
2036,65,20
2037,3,7
2038,85,2
2039,9,2
2040,2,7
2041,31,20
2042,5,5
2043,99,5
2044,80,9
2045,71,5
2046,51,17
2047,73,18
2048,8,17
2049,51,1
2050,82,11
2051,88,22
2052,72,15
2053,62,7
2054,51,19
2055,5,22
2056,46,22
2057,75,6
2058,13,21
2059,46,21
2060,56,10
2061,29,16
2062,72,25
2063,23,9
2064,1,3
2065,53,4
2066,10,23
2067,40,18
2068,43,9
2069,32,3
2070,54,12
2071,14,2
2072,15,8
2073,28,10
2074,22,23
2075,22,15
2076,88,1
2077,89,25
2078,93,13
2079,43,17
2080,5,25
2081,98,24
2082,42,16
2083,36,23
2084,77,15
2085,63,19
2086,90,25
2087,1,8
2088,60,7
2089,9,10
2090,42,13
2091,29,23
2092,18,18
2093,76,21
2094,78,20
2095,89,10
2096,40,7
2097,9,15
2098,80,15
2099,63,1
2100,66,7
2101,47,6
2102,44,9
2103,98,18
2104,50,15
2105,23,23
2106,1,7
2107,1,3
2108,38,11
2109,70,25
2110,87,1
2111,57,23
2112,51,1
2113,19,2
2114,9,22
2115,74,6
2116,34,18
2117,51,11
2118,60,3
2119,4,5
2120,31,20
2121,20,23
2122,49,18
2123,6,7
2124,35,18
2125,82,16
2126,59,1
2127,86,3
2128,21,13
2129,90,14
2130,50,8
2131,24,2
2132,56,13
2133,80,10
2134,27,6
2135,81,25
2136,16,8
2137,72,10
2138,20,4
2139,89,2
2140,40,19
2141,13,9
2142,74,3
